rank,shortlist_slot,source,candidate_id,stage,parent,selection_score,cvar_score_low40,cvar_delivery_low40,cvar_sybil_high40,dev_score_mean,dev_score_std,dev_delivery_mean,dev_sybil_mean,dev_sybil_max,original_robust_score,params
78,,runs/refine_edge_global_v2/stage2_results.csv,2662,stage2,top1,0.26615330310661817,0.3774168651766341,0.5439961009059815,0.1427475042706606,0.4370386023503972,0.05893136595796954,0.5924827496626375,0.12928088706025004,0.1482922421487368,0.5586570417626051,"{""adapt_step"": 0.020035372635152003, ""bandwidth_weight"": 0.9981218715312257, ""drop_threshold"": 0.3389189807146571, ""edge_penalty"": 0.4468231971315221, ""latency_weight"": 5.085439565867009, ""learned_penalty"": 10.957366215525514, ""loop_penalty"": 10.258148427041906, ""loss_weight"": 56.70113063773947, ""low_ttl_penalty"": 4.150287812454025, ""max_budget"": 0.6518884893769246, ""min_budget"": 0.0848114948088315, ""progress_weight"": 6.05362245416954, ""reputation_decay"": 0.7932859839093753, ""reputation_penalty"": 1.4158217821181003, ""risk_budget"": 0.15475478119683572, ""solver"": ""edge"", ""stability_weight"": 1.5246296871133447, ""sybil_threshold"": 0.2779646580150502, ""window_size"": 32}"
79,,runs/refine_edge_global_v2/stage2_results.csv,8344,stage2,base,0.2661095850551607,0.37811339453764004,0.5438356478176212,0.14356433106983982,0.4380897041187676,0.05616340647446887,0.5942485221042368,0.130255535275258,0.14532054762238647,0.5637365773323663,"{""adapt_step"": 0.011677257333458976, ""bandwidth_weight"": 1.0250910716020085, ""drop_threshold"": 0.3677037336986555, ""edge_penalty"": 0.5859900891405625, ""latency_weight"": 5.715178619134962, ""learned_penalty"": 13.226966985280479, ""loop_penalty"": 12.559664112806168, ""loss_weight"": 67.07300298352723, ""low_ttl_penalty"": 4.369917110863552, ""max_budget"": 0.6373637344887993, ""min_budget"": 0.06555541044827436, ""progress_weight"": 7.068412002536537, ""reputation_decay"": 0.7791999244877891, ""reputation_penalty"": 1.1002134694572938, ""risk_budget"": 0.16659080641304713, ""solver"": ""edge"", ""stability_weight"": 1.395679900254691, ""sybil_threshold"": 0.2666564461457304, ""window_size"": 32}"
80,,runs/refine_edge_global_v2/stage2_results.csv,5653,stage2,top2,0.26607855551589804,0.3712388073066786,0.5306316622711458,0.13279050193911437,0.43548830775185915,0.05669053478006442,0.5829352721236367,0.12046100745715708,0.1371888877963557,0.5409442480202818,"{""adapt_step"": 0.004, ""bandwidth_weight"": 1.0115050147724736, ""drop_threshold"": 0.34208751571335383, ""edge_penalty"": 0.37814459649984167, ""latency_weight"": 5.146146111166968, ""learned_penalty"": 11.287305362633012, ""loop_penalty"": 10.044098773570857, ""loss_weight"": 73.10798949312584, ""low_ttl_penalty"": 2.8973892604713387, ""max_budget"": 0.5797630063883306, ""min_budget"": 0.1442359095140927, ""progress_weight"": 6.669068284805245, ""reputation_decay"": 0.954408442348021, ""reputation_penalty"": 0.3492301437445598, ""risk_budget"": 0.2236250131541273, ""solver"": ""edge"", ""stability_weight"": 2.5121650500729342, ""sybil_threshold"": 0.15840964731229928, ""window_size"": 16}"
81,,runs/refine_edge_global_v2/stage2_results.csv,5519,stage2,top10,0.26607051375435636,0.38907536522187736,0.5682167330695092,0.16339873543061625,0.43653988410278843,0.04793973857948356,0.60590467547816,0.14462964384382243,0.1650876924745413,0.5508622199644974,"{""adapt_step"": 0.048527574156623614, ""bandwidth_weight"": 1.2606553863342689, ""drop_threshold"": 0.3786631328123894, ""edge_penalty"": 0.4922331429202264, ""latency_weight"": 1.7578569589424549, ""learned_penalty"": 9.911910744752513, ""loop_penalty"": 15.866351924063238, ""loss_weight"": 76.20546918520817, ""low_ttl_penalty"": 2.520632593155489, ""max_budget"": 0.6942817998250036, ""min_budget"": 0.11029446096931414, ""progress_weight"": 7.901419758731595, ""reputation_decay"": 0.7670538764991454, ""reputation_penalty"": 4.178494847843542, ""risk_budget"": 0.05641262439735089, ""solver"": ""edge"", ""stability_weight"": 4.605021873100031, ""sybil_threshold"": 0.38280805268189155, ""window_size"": 5}"
82,,runs/refine_edge_global_v2/stage2_results.csv,2633,stage2,top2,0.26603497996145925,0.37403575442895387,0.5319631532158713,0.13526281296060083,0.43478646316175046,0.057228911581219635,0.5854640370569448,0.12394596172787305,0.13557443263998434,0.55072528327093,"{""adapt_step"": 0.004060432865006731, ""bandwidth_weight"": 1.0793533146281347, ""drop_threshold"": 0.4016900345320565, ""edge_penalty"": 0.6731777285562872, ""latency_weight"": 5.007841166941186, ""learned_penalty"": 12.45112895334863, ""loop_penalty"": 13.960884653946417, ""loss_weight"": 81.82590836808305, ""low_ttl_penalty"": 3.6974913493470383, ""max_budget"": 0.5683314465593942, ""min_budget"": 0.15728447320785083, ""progress_weight"": 6.586719206985911, ""reputation_decay"": 0.9358942570678076, ""reputation_penalty"": 0.6234738776817208, ""risk_budget"": 0.2639305921640855, ""solver"": ""edge"", ""stability_weight"": 2.7178245139116797, ""sybil_threshold"": 0.15468409305333874, ""window_size"": 16}"
83,,runs/refine_edge_global_v2/stage2_results.csv,6608,stage2,top8,0.2659370373707241,0.37975111787554916,0.5560012837483244,0.15041580033018426,0.4411978713525756,0.05727120631325781,0.6041055254990884,0.13796398050594538,0.15407375321921002,0.5543085672713912,"{""adapt_step"": 0.09820767143743377, ""bandwidth_weight"": 1.2355487738990596, ""drop_threshold"": 0.4181431141198823, ""edge_penalty"": 1.3377956214003532, ""latency_weight"": 2.2251356637202524, ""learned_penalty"": 11.307015678834757, ""loop_penalty"": 17.49273759888829, ""loss_weight"": 98.15171077534663, ""low_ttl_penalty"": 2.7158211527329796, ""max_budget"": 0.6677666929818064, ""min_budget"": 0.1144538047809108, ""progress_weight"": 10.180159154541775, ""reputation_decay"": 0.8002853622465078, ""reputation_penalty"": 4.991433003521064, ""risk_budget"": 0.14384356560927555, ""solver"": ""edge"", ""stability_weight"": 4.304798272724493, ""sybil_threshold"": 0.4538290100180542, ""window_size"": 16}"
84,,runs/refine_edge_global_v2/stage2_results.csv,1823,stage2,top4,0.2659248616703771,0.38187784598113506,0.5550394621899819,0.1516753885121755,0.4421612222647292,0.055213317025525066,0.6051003045132293,0.1381329420649024,0.15273044939979402,0.5406744224820478,"{""adapt_step"": 0.11692988715314985, ""bandwidth_weight"": 0.9001550883540972, ""drop_threshold"": 0.33476740111981407, ""edge_penalty"": 0.568729525477347, ""latency_weight"": 2.1815061465279335, ""learned_penalty"": 12.620738782752685, ""loop_penalty"": 13.278504677013897, ""loss_weight"": 67.29857495644339, ""low_ttl_penalty"": 2.4789330098020987, ""max_budget"": 0.5698427212824755, ""min_budget"": 0.13659771462122888, ""progress_weight"": 8.73207811172253, ""reputation_decay"": 0.7424100033781961, ""reputation_penalty"": 3.7655865212932405, ""risk_budget"": 0.11479394520659399, ""solver"": ""edge"", ""stability_weight"": 4.33695681614823, ""sybil_threshold"": 0.39765459855045543, ""window_size"": 12}"
85,,runs/refine_edge_global_v2/stage2_results.csv,2610,stage2,top5,0.2657285431633417,0.37782375632553933,0.5442812268480374,0.14420122338589964,0.4390931649032607,0.055308468568162863,0.5963502667749115,0.13159980712057048,0.1455502461051233,0.557988222442647,"{""adapt_step"": 0.01372069029041044, ""bandwidth_weight"": 1.50809675570694, ""drop_threshold"": 0.37672358081333596, ""edge_penalty"": 0.9402828633031601, ""latency_weight"": 2.342477589677082, ""learned_penalty"": 6.929260022626481, ""loop_penalty"": 9.99052038094627, ""loss_weight"": 72.25083649220188, ""low_ttl_penalty"": 5.427411217125055, ""max_budget"": 0.7266261789468031, ""min_budget"": 0.11045656469302069, ""progress_weight"": 6.801199320719798, ""reputation_decay"": 0.8490152329618665, ""reputation_penalty"": 1.055938622215824, ""risk_budget"": 0.2650747877344569, ""solver"": ""edge"", ""stability_weight"": 2.0282226572450424, ""sybil_threshold"": 0.2690647019506389, ""window_size"": 32}"
86,,runs/refine_edge_global_v1/stage2_results.csv,2664,stage2,top3,0.2654288609356369,0.3794314201542945,0.5465781450760336,0.1471589071038069,0.43349864430779894,0.052200195902669194,0.5930633098511287,0.13356459176653782,0.14730271285083152,0.49817948462133993,"{""adapt_step"": 0.04263496486901851, ""bandwidth_weight"": 0.6268801367514687, ""drop_threshold"": 0.5412650701822301, ""edge_penalty"": 1.494393314195461, ""latency_weight"": 1.4532615434491438, ""learned_penalty"": 8.658896882751094, ""loop_penalty"": 11.976879432397128, ""loss_weight"": 107.13975569272566, ""low_ttl_penalty"": 0.0012027720710416356, ""max_budget"": 0.7111821661624717, ""min_budget"": 0.10219570103312786, ""progress_weight"": 10.115391778472738, ""reputation_decay"": 0.8475066544928521, ""reputation_penalty"": 0.8404153299140532, ""risk_budget"": 0.3010436820685629, ""solver"": ""edge"", ""stability_weight"": 1.6468628017229883, ""sybil_threshold"": 0.4803510075472806, ""window_size"": 12}"
87,,runs/refine_edge_global_v2/stage2_results.csv,216,stage2,top2,0.2653078521975011,0.38113551051621486,0.5578640324145765,0.15295049847514441,0.44384655182020794,0.05799440549349797,0.6087174536677452,0.14053262737304192,0.1542866372845263,0.55736645646587,"{""adapt_step"": 0.005072071859259603, ""bandwidth_weight"": 1.2161226966483505, ""drop_threshold"": 0.29236974423085416, ""edge_penalty"": 0.40734264231344136, ""latency_weight"": 5.835766937850625, ""learned_penalty"": 13.897230605321138, ""loop_penalty"": 14.575500135812618, ""loss_weight"": 67.19792865811183, ""low_ttl_penalty"": 3.301517528861248, ""max_budget"": 0.7101417316801755, ""min_budget"": 0.16756898991660923, ""progress_weight"": 7.987530886210339, ""reputation_decay"": 0.9898184407901814, ""reputation_penalty"": 0.3058942245352081, ""risk_budget"": 0.23317121258269205, ""solver"": ""edge"", ""stability_weight"": 2.9860707701266764, ""sybil_threshold"": 0.13604674534797662, ""window_size"": 16}"
88,,runs/refine_edge_global_v2/stage2_results.csv,5611,stage2,top7,0.26528404251873866,0.3779314539365919,0.5469818334757426,0.14595554479208625,0.4430140562090529,0.056586675720024904,0.6011422024790584,0.1330030136485585,0.14971372984534176,0.5638303399011049,"{""adapt_step"": 0.009917380804850228, ""bandwidth_weight"": 0.538807968646662, ""drop_threshold"": 0.4445674828821083, ""edge_penalty"": 0.4854318695984913, ""latency_weight"": 3.609883554253773, ""learned_penalty"": 11.528884942712416, ""loop_penalty"": 10.262614534851494, ""loss_weight"": 50.41502254734053, ""low_ttl_penalty"": 3.0624762712468687, ""max_budget"": 0.7135366266276292, ""min_budget"": 0.05956219908779806, ""progress_weight"": 5.840741369973115, ""reputation_decay"": 0.790893973463053, ""reputation_penalty"": 1.495558544022235, ""risk_budget"": 0.12891217374181074, ""solver"": ""edge"", ""stability_weight"": 1.4817575251491246, ""sybil_threshold"": 0.40919385412273424, ""window_size"": 32}"
89,,runs/refine_edge_global_v2/stage2_results.csv,3381,stage2,top7,0.264729604843602,0.3814721556950077,0.5549915261369454,0.1526722516003129,0.4432214905532731,0.05749318451598068,0.6045910998032188,0.13653576288106123,0.15696981799804083,0.5514418617050112,"{""adapt_step"": 0.007364879169334662, ""bandwidth_weight"": 0.6720391253976726, ""drop_threshold"": 0.3637100792505203, ""edge_penalty"": 0.48391034423128265, ""latency_weight"": 4.755002093441864, ""learned_penalty"": 6.775388994416643, ""loop_penalty"": 8.959743790043765, ""loss_weight"": 50.66482371349508, ""low_ttl_penalty"": 1.9904336822778743, ""max_budget"": 0.5909241744991115, ""min_budget"": 0.08107523828743274, ""progress_weight"": 5.533783784030707, ""reputation_decay"": 0.8131671904534771, ""reputation_penalty"": 1.6987575099086634, ""risk_budget"": 0.17647081373990053, ""solver"": ""edge"", ""stability_weight"": 1.1244827940348687, ""sybil_threshold"": 0.34535618725272693, ""window_size"": 32}"
90,,runs/refine_edge_global_v2/stage2_results.csv,9209,stage2,top2,0.2646813949743847,0.3835836395586807,0.5585600830502937,0.15621926754364868,0.44130224057389,0.054420032148219145,0.60512704668899,0.1391032052284434,0.1628113356341996,0.5405325421789108,"{""adapt_step"": 0.004, ""bandwidth_weight"": 1.038080061201378, ""drop_threshold"": 0.36496189445339855, ""edge_penalty"": 0.574357713560314, ""latency_weight"": 5.623716914590034, ""learned_penalty"": 12.594310753348154, ""loop_penalty"": 11.760966866093739, ""loss_weight"": 50.95780253251301, ""low_ttl_penalty"": 3.034179238909136, ""max_budget"": 0.6462891323730329, ""min_budget"": 0.15704650543048512, ""progress_weight"": 7.006915636632002, ""reputation_decay"": 0.9109197593790082, ""reputation_penalty"": 0.6552765685853317, ""risk_budget"": 0.24183055626006245, ""solver"": ""edge"", ""stability_weight"": 2.5931106694921313, ""sybil_threshold"": 0.1983472657493987, ""window_size"": 48}"
91,,runs/refine_edge_global_v2/stage2_results.csv,8987,stage2,top7,0.2646675089662729,0.3785692320775208,0.5522418879679035,0.14954640302106592,0.44091981164079697,0.05741965595454255,0.601796477195526,0.13571365454412296,0.15304163022818576,0.5497706529643847,"{""adapt_step"": 0.007515122563251046, ""bandwidth_weight"": 0.8604604803007145, ""drop_threshold"": 0.2890784221797475, ""edge_penalty"": 0.1, ""latency_weight"": 4.3713223056271096, ""learned_penalty"": 11.049281186505441, ""loop_penalty"": 8.197445727724125, ""loss_weight"": 46.51767933772946, ""low_ttl_penalty"": 3.1852836293980276, ""max_budget"": 0.78, ""min_budget"": 0.08201036899448134, ""progress_weight"": 7.19231186816612, ""reputation_decay"": 0.8585043984043009, ""reputation_penalty"": 2.1668929136904254, ""risk_budget"": 0.21898619483224696, ""solver"": ""edge"", ""stability_weight"": 2.100897925646933, ""sybil_threshold"": 0.286710939598905, ""window_size"": 32}"
92,,runs/refine_edge_global_v2/stage2_results.csv,9723,stage2,top5,0.26462200564417937,0.3854284453213279,0.558872888051094,0.15765121585033828,0.44146555095098544,0.05459315946613736,0.6065545483857124,0.14048260703520296,0.15959857210281472,0.5402043977134083,"{""adapt_step"": 0.012095274991838842, ""bandwidth_weight"": 1.5542914642571102, ""drop_threshold"": 0.3549002728698427, ""edge_penalty"": 0.8085848779814653, ""latency_weight"": 2.2192079072870032, ""learned_penalty"": 9.758041387470296, ""loop_penalty"": 9.242493767672853, ""loss_weight"": 64.07465182168241, ""low_ttl_penalty"": 5.169135152803352, ""max_budget"": 0.6638436547768708, ""min_budget"": 0.10743572270083789, ""progress_weight"": 8.50963910021039, ""reputation_decay"": 0.8612937650288, ""reputation_penalty"": 1.8379074080380888, ""risk_budget"": 0.2934508025330204, ""solver"": ""edge"", ""stability_weight"": 1.5713277933692988, ""sybil_threshold"": 0.3283631030243514, ""window_size"": 32}"
93,,runs/refine_edge_global_v1/stage2_results.csv,4507,stage2,top2,0.2645308251564747,0.3871956045135493,0.5728050983473935,0.1655325779904303,0.4433524860782484,0.05399328029064873,0.6169928069722005,0.15002819682926738,0.17097049300449324,0.4855781336380623,"{""adapt_step"": 0.08486774040667527, ""bandwidth_weight"": 1.0409948037780108, ""drop_threshold"": 0.3462797984941976, ""edge_penalty"": 0.53881590326538, ""latency_weight"": 1.72205295319035, ""learned_penalty"": 10.648192129453902, ""loop_penalty"": 19.145848030023497, ""loss_weight"": 82.48519100983096, ""low_ttl_penalty"": 2.0699840157532616, ""max_budget"": 0.608806814637044, ""min_budget"": 0.09280609244493088, ""progress_weight"": 8.46062297060148, ""reputation_decay"": 0.6905897351247798, ""reputation_penalty"": 3.094658726401256, ""risk_budget"": 0.0639458112497905, ""solver"": ""edge"", ""stability_weight"": 4.429470774295716, ""sybil_threshold"": 0.446561137461742, ""window_size"": 5}"
94,,runs/refine_edge_global_v2/stage2_results.csv,2426,stage2,top4,0.26444541358141116,0.38593503328888756,0.567002880402741,0.16221666969317639,0.43901736326149415,0.053106089341097215,0.6085719623507799,0.1450281232398526,0.16644893250545612,0.5520076210332616,"{""adapt_step"": 0.08652872724758998, ""bandwidth_weight"": 1.2711709848541126, ""drop_threshold"": 0.3347244186418907, ""edge_penalty"": 0.8786119398468613, ""latency_weight"": 1.736281822906654, ""learned_penalty"": 16.398512035147977, ""loop_penalty"": 15.974543914239456, ""loss_weight"": 80.65547582121717, ""low_ttl_penalty"": 2.377994966249027, ""max_budget"": 0.6500299869608401, ""min_budget"": 0.1393892738183834, ""progress_weight"": 11.258910603036954, ""reputation_decay"": 0.7491960906563447, ""reputation_penalty"": 5.676452424269494, ""risk_budget"": 0.08618038296393417, ""solver"": ""edge"", ""stability_weight"": 4.1365016077665135, ""sybil_threshold"": 0.4193750086792545, ""window_size"": 5}"
95,,runs/refine_edge_global_v2/stage2_results.csv,1272,stage2,top3,0.26431009030843333,0.3840098126927939,0.5624346400204856,0.15909174289735517,0.4398661419028652,0.05228132872117185,0.6076113300853734,0.14309434778014812,0.1612227827887957,0.5435715926234359,"{""adapt_step"": 0.07769663266394446, ""bandwidth_weight"": 0.9510115275739215, ""drop_threshold"": 0.3303892964786122, ""edge_penalty"": 0.7517823793344951, ""latency_weight"": 1.6162443610780761, ""learned_penalty"": 12.249928496675814, ""loop_penalty"": 16.366898980952442, ""loss_weight"": 85.94851904010203, ""low_ttl_penalty"": 2.667305851459388, ""max_budget"": 0.620910976693869, ""min_budget"": 0.10896794873199221, ""progress_weight"": 9.390444914192894, ""reputation_decay"": 0.7273162043931216, ""reputation_penalty"": 4.157153959610968, ""risk_budget"": 0.09656923818944976, ""solver"": ""edge"", ""stability_weight"": 4.3001544872421835, ""sybil_threshold"": 0.45062069769276025, ""window_size"": 5}"
96,,runs/refine_edge_global_v1/stage2_results.csv,4272,stage2,top4,0.264287053922732,0.37862852250287377,0.547727422063713,0.14888168075369274,0.43495483249611,0.05070544485734931,0.5927504222649524,0.13161456056676626,0.15354797337548143,0.49989899756957334,"{""adapt_step"": 0.041177649467976696, ""bandwidth_weight"": 0.7792526162772954, ""drop_threshold"": 0.395451516154701, ""edge_penalty"": 2.327379863648494, ""latency_weight"": 3.7014909374926597, ""learned_penalty"": 14.65828652400727, ""loop_penalty"": 16.449718771850243, ""loss_weight"": 78.34242399225643, ""low_ttl_penalty"": 3.7935211314698027, ""max_budget"": 0.6820026059658665, ""min_budget"": 0.0829195418471803, ""progress_weight"": 8.192745544967238, ""reputation_decay"": 0.858132544886992, ""reputation_penalty"": 5.634347807311743, ""risk_budget"": 0.1759690273638582, ""solver"": ""edge"", ""stability_weight"": 3.791254038319118, ""sybil_threshold"": 0.4443090701734266, ""window_size"": 24}"
97,,runs/refine_edge_global_v2/stage2_results.csv,5102,stage2,top5,0.26407486279378267,0.38852230737256543,0.5792637496238424,0.1702149831008005,0.44404452325078997,0.052673659352445085,0.6221630985094933,0.15505575812552558,0.17680477483887938,0.5221848425070853,"{""adapt_step"": 0.022517877609609938, ""bandwidth_weight"": 1.4902258294444324, ""drop_threshold"": 0.37467036349578847, ""edge_penalty"": 1.0392787731748934, ""latency_weight"": 2.3732895992716014, ""learned_penalty"": 9.793309993682989, ""loop_penalty"": 10.25750844614343, ""loss_weight"": 47.32222668561728, ""low_ttl_penalty"": 4.466517870647642, ""max_budget"": 0.6483121785834545, ""min_budget"": 0.0802968217486007, ""progress_weight"": 7.995807042718316, ""reputation_decay"": 0.900982844745916, ""reputation_penalty"": 1.5564294572309465, ""risk_budget"": 0.26448200280938766, ""solver"": ""edge"", ""stability_weight"": 1.085859552665981, ""sybil_threshold"": 0.36256608269142543, ""window_size"": 32}"
98,,runs/refine_edge_global_v2/stage2_results.csv,9371,stage2,base,0.2640639154833615,0.38014007355441654,0.5551026421839239,0.15341973379973317,0.4351491348117956,0.05227245708420248,0.6002159479592495,0.13999368572115656,0.1541403312547028,0.5266810748832815,"{""adapt_step"": 0.00933981523373515, ""bandwidth_weight"": 0.8853147526822395, ""drop_threshold"": 0.37877637718286084, ""edge_penalty"": 0.9062685139964963, ""latency_weight"": 6.0, ""learned_penalty"": 9.663764544343806, ""loop_penalty"": 11.04907107880628, ""loss_weight"": 50.62970867718037, ""low_ttl_penalty"": 3.563852076023359, ""max_budget"": 0.6084492359816985, ""min_budget"": 0.0832508860510526, ""progress_weight"": 6.455932827901821, ""reputation_decay"": 0.7505630923870994, ""reputation_penalty"": 1.2392506269497636, ""risk_budget"": 0.17701610048200267, ""solver"": ""edge"", ""stability_weight"": 1.2685761987857032, ""sybil_threshold"": 0.25070694391599796, ""window_size"": 32}"
99,,runs/refine_edge_global_v1/stage2_results.csv,6912,stage2,top4,0.2640106002860809,0.3728541662051519,0.5393638778690115,0.14044769263103749,0.4383500362212887,0.058580705973709436,0.5946296844062994,0.13054371186373587,0.14142289487397947,0.4998194953321342,"{""adapt_step"": 0.04887238626119735, ""bandwidth_weight"": 0.9351211709231014, ""drop_threshold"": 0.42620974842864484, ""edge_penalty"": 1.2370151822971127, ""latency_weight"": 2.9665797941789673, ""learned_penalty"": 7.222450904846239, ""loop_penalty"": 16.903837591956176, ""loss_weight"": 120.0, ""low_ttl_penalty"": 2.4022098680072705, ""max_budget"": 0.6713019695329466, ""min_budget"": 0.12388346152451951, ""progress_weight"": 10.017572613322605, ""reputation_decay"": 0.8234045431208067, ""reputation_penalty"": 4.997240028306723, ""risk_budget"": 0.18069377530687203, ""solver"": ""edge"", ""stability_weight"": 3.5233282263219077, ""sybil_threshold"": 0.4594011363251339, ""window_size"": 24}"
100,,runs/refine_edge_global_v1/stage2_results.csv,4886,stage2,top3,0.2638337875170333,0.37767381700821845,0.5537143080165154,0.1505205314191177,0.4398065912461722,0.05912730228518049,0.6014232714403489,0.1364614941027059,0.1564536650115069,0.5103785542678791,"{""adapt_step"": 0.03249065831625376, ""bandwidth_weight"": 0.7863371197995842, ""drop_threshold"": 0.4617839962319202, ""edge_penalty"": 1.7115205047613837, ""latency_weight"": 1.2086727020672814, ""learned_penalty"": 14.97979826701473, ""loop_penalty"": 21.539899253973857, ""loss_weight"": 113.47171054284817, ""low_ttl_penalty"": 0.18551181566231195, ""max_budget"": 0.78, ""min_budget"": 0.03, ""progress_weight"": 8.623359490771028, ""reputation_decay"": 0.9709738670274128, ""reputation_penalty"": 0.45552657279549613, ""risk_budget"": 0.30253765991175885, ""solver"": ""edge"", ""stability_weight"": 2.013183276900702, ""sybil_threshold"": 0.44422875417524116, ""window_size"": 8}"
101,,runs/refine_edge_global_v2/stage2_results.csv,11847,stage2,top2,0.2638327517779953,0.38057105148804227,0.5568024165224119,0.15384845859030644,0.44249236389495533,0.05947275806140114,0.6062670335319258,0.139164765847306,0.15661224777945504,0.5385337188900492,"{""adapt_step"": 0.004, ""bandwidth_weight"": 1.057016683993639, ""drop_threshold"": 0.40066747583784323, ""edge_penalty"": 0.4421323909868262, ""latency_weight"": 4.961624244015644, ""learned_penalty"": 15.005522056138737, ""loop_penalty"": 12.932409012603618, ""loss_weight"": 54.925152592266954, ""low_ttl_penalty"": 4.244319770060815, ""max_budget"": 0.6116331852188176, ""min_budget"": 0.12478588150377153, ""progress_weight"": 7.657103335000366, ""reputation_decay"": 0.9012243928672515, ""reputation_penalty"": 0.6369779087701476, ""risk_budget"": 0.26275534670165007, ""solver"": ""edge"", ""stability_weight"": 3.0944520184515456, ""sybil_threshold"": 0.21265086698829733, ""window_size"": 16}"
102,,runs/refine_edge_global_v2/stage2_results.csv,10819,stage2,top1,0.26372652879998953,0.37092210696483197,0.5349234432199526,0.13759630181649857,0.4357078904700214,0.05760503447035907,0.5873654544916126,0.12513349439138738,0.14278969733658714,0.5430567355390561,"{""adapt_step"": 0.008587707202977059, ""bandwidth_weight"": 0.8539125070829381, ""drop_threshold"": 0.3402680985771155, ""edge_penalty"": 0.4419403431703967, ""latency_weight"": 5.018314447563168, ""learned_penalty"": 16.31612084061842, ""loop_penalty"": 10.422300013147053, ""loss_weight"": 53.832467331055746, ""low_ttl_penalty"": 3.3079400622939885, ""max_budget"": 0.6776309777717026, ""min_budget"": 0.07119283026994987, ""progress_weight"": 6.832254598817824, ""reputation_decay"": 0.7548982899790856, ""reputation_penalty"": 1.0931700114524483, ""risk_budget"": 0.16537917952107456, ""solver"": ""edge"", ""stability_weight"": 1.4730188935167345, ""sybil_threshold"": 0.2720083766806128, ""window_size"": 32}"
103,,runs/refine_edge_global_v1/stage2_results.csv,6658,stage2,top3,0.2635411414938622,0.37856306402057416,0.5517226339039487,0.15119436609822062,0.43827005801001234,0.05447537809141448,0.599809856654935,0.13627437954851146,0.15577392564855255,0.503767303515754,"{""adapt_step"": 0.065584962105429, ""bandwidth_weight"": 0.24114538462195487, ""drop_threshold"": 0.47611718734549563, ""edge_penalty"": 1.6865396573663145, ""latency_weight"": 1.8749170673891646, ""learned_penalty"": 9.547352748404053, ""loop_penalty"": 13.615285793847917, ""loss_weight"": 96.11105452795147, ""low_ttl_penalty"": 0.1667270374006958, ""max_budget"": 0.6406894909162327, ""min_budget"": 0.1016656464536216, ""progress_weight"": 8.785052478990327, ""reputation_decay"": 0.8880663262500079, ""reputation_penalty"": 1.1810461332804598, ""risk_budget"": 0.30896416239038527, ""solver"": ""edge"", ""stability_weight"": 2.0492637598989356, ""sybil_threshold"": 0.4700248090981267, ""window_size"": 12}"
104,,runs/refine_edge_global_v1/stage2_results.csv,5814,stage2,top4,0.26327676168698444,0.3754305370162605,0.5431591898940148,0.14537959478917267,0.43567192440732433,0.055095271921714914,0.5932446488587859,0.13177095124210217,0.14724394272558666,0.48301468266379977,"{""adapt_step"": 0.014728780830504003, ""bandwidth_weight"": 0.6098291193678692, ""drop_threshold"": 0.36511837755721077, ""edge_penalty"": 1.3759692538541406, ""latency_weight"": 4.151352712042239, ""learned_penalty"": 13.227543158512521, ""loop_penalty"": 14.484484005856196, ""loss_weight"": 73.65312307784399, ""low_ttl_penalty"": 3.716270641189109, ""max_budget"": 0.649538175611828, ""min_budget"": 0.06681673739387074, ""progress_weight"": 8.858141055289526, ""reputation_decay"": 0.8472042667242965, ""reputation_penalty"": 7.60778406152476, ""risk_budget"": 0.18265229636199415, ""solver"": ""edge"", ""stability_weight"": 3.3736276891638712, ""sybil_threshold"": 0.3942668624695549, ""window_size"": 24}"
105,,runs/refine_edge_global_v1/stage2_results.csv,5991,stage2,top2,0.26326961955863765,0.3797542052025625,0.5529247483903785,0.15233620964047112,0.4391178620891211,0.05878987748922759,0.6039622985171401,0.13974183571494886,0.1530739240814038,0.4957723805411898,"{""adapt_step"": 0.11605711665914445, ""bandwidth_weight"": 1.2331910552285275, ""drop_threshold"": 0.38575533547003804, ""edge_penalty"": 0.8854851458293107, ""latency_weight"": 2.8563948843141804, ""learned_penalty"": 11.062427409900565, ""loop_penalty"": 16.730432653137836, ""loss_weight"": 95.93512912675963, ""low_ttl_penalty"": 2.422331958789177, ""max_budget"": 0.6363627759883836, ""min_budget"": 0.09589349425759736, ""progress_weight"": 9.332548145923594, ""reputation_decay"": 0.712172924176738, ""reputation_penalty"": 3.631935743155803, ""risk_budget"": 0.10198165669648193, ""solver"": ""edge"", ""stability_weight"": 3.535438818074602, ""sybil_threshold"": 0.3468875082078978, ""window_size"": 32}"
